MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	BalabanJ	BertzCT	FractionCSP3	HallKierAlpha	HeavyAtomCount	Ipc	LabuteASA	MolLogP	MolMR	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	TPSA	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	active
479.557	448.309	479.229445092	184	0	14.1229636805	-1.36124860641	14.1229636805	0.190221245906	1.4865524243	1198.01465883948	0.423076923076923	-3.59	35	90952763.3861	204.099385374293	0.475100000000003	130.3675	2	9	0	3	3	2	0	2	5	2	9	5	0	1	1	5	96.11	0	1	1	0	0	0	0	0	0	0	2	2	0	0	1	3	1	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	2	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
372.432	352.272	372.16985926	140	0	10.5675837704	-0.97154545268	10.5675837704	0.23909420404	1.77095220602	1155.32324795831	0.333333333333333	-3.42	28	3055485.40549	162.417757220719	2.53088	105.7802	3	7	1	0	1	1	2	3	7	2	7	1	1	0	1	4	113.64	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
450.524	428.348	450.147409564	164	0	13.2614551839	-0.291452191988	13.2614551839	0.0595614974385	1.42888218329	1152.25986818252	0.272727272727273	-3.53	32	35841763.3111	188.111407522128	3.7423	121.3368	4	9	1	1	2	0	3	3	9	2	10	5	1	0	1	5	136.77	0	0	0	2	0	2	0	0	0	0	1	1	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
313.317	298.197	313.11748934	118	0	11.6608095193	-1.29900980624	11.6608095193	0.256584887041	1.85945005221	846.366389555171	0.266666666666667	-3.03	23	165539.370555	131.213452065732	-2.26646	80.1591	3	8	0	1	1	1	1	2	6	3	8	3	0	0	0	3	121.01	1	0	0	0	0	2	0	0	1	1	2	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527.566	496.318	527.247889092	202	0	13.1666247858	-0.604785189317	13.1666247858	0.0383725294233	1.54420799457	1325.84294354054	0.434782608695652	-4.53	38	361284702.153	217.620751122106	-0.925999999999996	133.7867	6	15	0	1	1	1	2	3	12	4	15	10	0	1	1	4	203.1	0	0	0	1	0	5	0	0	0	0	2	2	0	0	0	6	2	2	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
422.507	396.299	422.162390932	158	0	12.5504836866	-3.50387903072	12.5504836866	0.0281853898967	1.58060678417	877.120388757335	0.526315789473684	-2.3	29	2579792.53779	170.296341651714	0.724600000000001	108.9755	1	9	0	2	2	1	0	1	6	1	10	6	0	1	1	3	108.38	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
529.658	488.33	529.302610032	208	0	13.4272272574	-0.692382377206	13.4272272574	0.189393137738	1.66140025973	1069.42361233164	0.607142857142857	-3.27	38	242619801.789	224.407598326321	1.5245	140.9594	2	10	1	2	3	1	0	1	6	2	10	9	1	1	2	4	101.85	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
506.627	470.339	506.276729632	196	0	13.8033032639	-0.244881072544	13.8033032639	0.0386744591087	1.31259820139	1255.85603811141	0.5	-3.46	37	346075577.404	216.486272394005	2.28334	136.7276	3	9	0	2	2	1	2	3	6	2	9	7	0	2	2	5	118.08	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
422.465	398.273	422.182829248	160	0	12.5860251889	-0.443704727261	12.5860251889	0.158380132407	1.77358978029	1300.97014841329	0.272727272727273	-3.72	31	14684988.4166	177.770488952634	1.46092	112.8409	2	9	0	0	0	1	3	4	8	1	9	7	0	0	0	4	108.76	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
521.638	484.342	521.276395284	202	0	13.4151170855	-0.341114495231	13.4151170855	0.062765554858	1.2286997587	1303.87064477575	0.482758620689655	-3.59	38	403261385.063	223.004896114631	3.27572	141.3494	2	9	0	2	2	2	1	3	7	2	9	7	0	1	1	5	100.15	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
386.452	360.244	386.195405312	150	0	12.854061659	-0.919759049131	12.854061659	0.0125670159756	1.6030349171	837.494633923934	0.5	-2.9	28	1537112.13222	163.584439035194	2.45224	103.6851	3	8	1	1	2	1	0	1	4	3	8	3	1	1	2	3	107.61	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	6	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
447.536	421.328	447.174038912	166	0	13.019396921	-0.30554690199	13.019396921	0.00806741960045	1.21117618844	892.675093463443	0.476190476190476	-2.56	31	17882089.9139	183.937668182763	2.0788	116.1239	2	8	0	2	2	1	1	2	7	2	10	7	0	2	2	4	86.8	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
430.526	404.318	430.156242932	160	0	12.9599643723	-3.34093527507	12.9599643723	0.0961705447205	1.61461959087	1096.94700754712	0.409090909090909	-2.74	30	5906967.96214	176.585340467753	3.3732	116.311	1	7	0	2	2	2	0	2	5	1	8	5	0	0	0	4	84.94	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
435.484	410.284	435.19065428	166	0	12.772414191	-0.595949609117	12.772414191	0.0235711509377	1.43489870866	1098.53090838853	0.347826086956522	-3.75	32	22797300.7212	185.340096318153	3.1491	116.7527	1	9	0	1	1	1	2	3	7	1	9	7	0	0	0	4	110.45	0	0	0	0	0	3	0	0	0	0	2	2	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
390.465	368.289	390.136176184	144	0	12.5213573423	-3.6556690261	12.5213573423	0.0804114176535	2.23240412651	1024.2228696298	0.388888888888889	-2.52	27	997928.589243	157.557923118281	2.09162	101.1307	2	8	0	1	1	1	1	2	6	2	9	5	0	0	0	3	110.16	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
442.932	423.78	442.097872528	154	0	12.1947403174	-0.465067537014	12.1947403174	0.0200184240363	1.59538878987	1084.15567587904	0.25	-2.91	30	10586535.7271	181.990029417276	3.37142	114.7574	2	8	1	0	1	1	2	3	7	2	10	6	1	0	1	4	101.8	0	0	0	0	0	4	0	0	0	0	2	2	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0
388.427	368.267	388.1535405	146	0	12.6884588986	-0.385982736405	12.6884588986	0.110391550139	1.25246524738	1251.63061611222	0.227272727272727	-3.61	29	8584308.9187	165.902013201751	4.0808	111.1444	2	7	0	1	1	1	3	4	4	2	7	2	0	1	1	5	91.23	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	2	2	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
413.474	386.258	413.195070964	160	0	12.9644116691	-1.00741961136	12.9644116691	0.0133857556277	1.3817325638	900.514128524369	0.545454545454545	-2.9	30	7367482.57639	175.082146642952	2.0081	108.6607	1	8	1	2	3	1	0	1	5	1	8	4	1	1	2	4	96.02	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
463.543	440.359	463.155234596	168	0	13.322970679	-0.480269799278	13.322970679	0.147231198035	1.62564278046	1520.68324637692	0.260869565217391	-3.79	33	42120857.5861	192.426327657344	1.8066	126.8608	4	9	1	0	1	0	4	4	7	3	10	3	0	0	0	5	122.47	0	0	0	1	0	3	0	0	0	0	2	2	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
426.492	399.276	426.206718944	164	0	13.0203892078	-0.325218350872	13.0203892078	0.0131565813556	1.06616361605	936.171921264046	0.565217391304348	-2.77	31	17383606.9022	179.688557103126	3.5622	109.5204	2	7	4	0	4	1	1	2	5	2	8	6	4	0	4	6	97.12	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501.996	477.804	501.123752928	178	0	12.6386980508	-0.583887286287	12.6386980508	0.0655853174603	1.40729052423	1154.79464539566	0.304347826086957	-3.08	34	56764777.1923	206.054578058173	4.0972	131.8544	2	9	0	2	2	2	0	2	8	2	11	8	0	0	0	4	104.62	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	2	0	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
429.445	408.277	429.116998212	158	0	12.8348155642	-4.7283523333	12.8348155642	0.0369543079124	1.66583841532	935.31990147004	0.5	-2.56	29	2302625.38938	166.099639710388	2.1221	98.8692	2	8	1	1	2	1	0	1	5	2	11	5	1	1	2	3	112.65	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
479.581	453.373	479.179124292	176	0	13.8800305326	-0.465157759091	13.8800305326	0.0823817346621	1.40919841866	1328.09715985538	0.32	-3.17	34	90904766.0796	200.655520739772	5.17222	131.3744	2	7	0	1	1	2	2	4	6	2	9	7	0	1	1	5	84.83	0	0	0	0	0	4	1	0	0	0	1	1	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
463.537	435.313	463.225777356	176	0	13.4024099363	-0.335602429243	13.4024099363	0.148402265891	1.61593940468	1349.78229347933	0.36	-3.59	34	79765364.6127	195.909424878691	2.1148	125.3774	2	8	0	1	1	2	2	4	6	2	9	6	0	1	1	5	90.13	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	4	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
442.545	416.337	442.178709692	164	0	12.6854169358	-0.538220853664	12.6854169358	0.120356447905	1.47024745091	1030.27990597747	0.428571428571429	-3.01	31	13526444.3155	183.473158594365	1.3043	122.1031	3	9	0	2	2	1	1	2	7	3	10	5	0	1	1	4	113.66	0	0	0	0	0	2	2	0	0	0	1	1	0	0	0	3	3	0	0	0	1	2	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
311.754	301.674	311.02437324	104	0	11.6845861678	-0.361318447132	11.6845861678	0.066170398715	1.91586555374	673.258856146777	0.0909090909090909	-2.06	20	29051.0098901	122.516498830149	1.1313	77.8708	4	7	0	0	0	0	2	2	6	3	9	4	0	0	0	2	113.76	0	0	0	1	0	3	1	0	0	0	1	1	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
393.472	374.32	393.125945848	142	0	12.4854885519	-0.450107762241	12.4854885519	0.0445474300831	1.6944879142	1103.16915628208	0.3	-3	28	5264603.19276	165.412506426518	2.8645	108.9116	3	7	0	2	2	2	1	3	6	2	8	3	0	1	1	5	101.21	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505.618	478.402	505.134127584	182	0	13.2132343248	-3.75884815318	13.2132343248	0.0891109594537	1.64970265572	1180.97797549922	0.391304347826087	-2.6	34	44867092.6409	202.994748377762	2.4296	129.8845	1	9	0	2	2	2	0	2	7	1	11	6	0	1	1	4	105.25	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
403.232	388.112	402.02151906	128	0	12.3242921384	-0.713191478752	12.3242921384	0.083846936151	1.88058754877	966.967163266392	0.166666666666667	-2.67	25	490057.407706	151.508394338682	3.9916	98.1602	1	6	0	0	0	1	2	3	5	1	7	5	0	0	0	3	81.43	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
489.6	456.336	489.261413916	188	0	13.0528803001	-0.0583968201478	13.0528803001	0.0583968201478	1.42919618235	1389.1539281672	0.407407407407407	-3.56	36	224314853.787	209.587318934064	2.10434	135.9024	2	9	0	1	1	2	2	4	7	2	9	9	0	1	1	5	99.36	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
429.397	410.245	429.150914708	162	0	11.8508104051	-1.33410633138	11.8508104051	0.015573627344	1.52343646106	1106.07056017213	0.294117647058824	-3.72	31	14029080.8975	173.946356755687	-0.159600000000001	105.8572	7	14	0	1	1	1	2	3	12	6	14	5	0	1	1	4	205.39	0	3	3	1	0	4	0	0	0	0	1	1	0	0	0	6	2	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
289.358	269.198	289.17027386	112	0	14.0608693941	-0.341579480558	14.0608693941	0.24641723356	1.93819274742	601.86148722465	0.533333333333333	-1.98	21	95103.6927058	122.891065742807	3.3468	78.9794	2	5	1	0	1	1	1	2	5	1	6	2	1	0	1	3	69.62	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
506.009	485.849	505.0645238	172	0	13.1742969546	-3.89759824573	13.1742969546	0.0530018167225	1.47792660731	1276.74365814244	0.238095238095238	-2.86	33	31780458.1631	199.389112336385	3.6087	126.6442	2	9	0	1	1	2	1	3	7	2	12	6	0	1	1	4	121.36	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
408.414	388.254	408.14336974	154	0	12.5254629422	-0.713006233485	12.5254629422	0.0597654051573	1.45711771975	1075.06156025579	0.285714285714286	-3.75	30	7919803.64349	171.968385594718	2.73812	109.7191	1	9	0	2	2	2	0	2	6	1	9	5	0	1	1	4	112.86	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271.368	250.2	271.179695672	106	0	5.90631577014	0.407019085412	5.90631577014	0.407019085412	1.99096517845	604.061383244044	0.533333333333333	-1.91	20	57725.5315892	118.725530339881	2.98192	79.0714	2	5	1	0	1	1	1	2	5	1	5	2	1	0	1	3	69.62	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
450.609	416.337	450.241309948	172	0	12.786321411	-3.53315154191	12.786321411	0.00574140832209	1.67615891506	991.708767030239	0.666666666666667	-2.2	31	8523518.56533	184.368530736438	2.8544	120.3325	1	9	0	1	1	1	1	2	6	1	10	8	0	1	1	3	100.43	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	5	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
272.352	252.192	272.16371126	106	0	5.92425418529	0.636622548711	5.92425418529	0.636622548711	1.66048204952	623.361080777113	0.6	-1.78	20	95306.9339238	117.621946578468	2.8215	78.4944	2	5	1	1	2	1	1	2	5	1	5	1	1	1	2	4	68.18	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275.331	257.187	275.154623796	106	0	13.9958693941	-0.343637093726	13.9958693941	0.253083900227	1.98376222606	587.000240869949	0.5	-1.98	20	55526.5427616	116.52612362841	2.9567	74.3624	2	5	1	0	1	1	1	2	5	1	6	2	1	0	1	3	69.62	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
342.424	324.28	342.115046816	124	0	12.3989745528	-0.31281840514	12.3989745528	0.106163837449	1.87222573772	840.866130183899	0.294117647058824	-2.54	24	313688.478678	143.760412898557	3.18986	95.5517	1	6	0	1	1	1	1	2	5	1	7	3	0	0	0	3	74.66	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
453.567	420.303	453.261413916	176	0	13.1208812043	-0.212391226873	13.1208812043	0.0535846954523	1.54104315146	1205.110427313	0.583333333333333	-2.94	33	45306785.3716	192.619219917661	2.4771	123.4594	2	9	1	1	2	1	2	3	7	2	9	6	1	0	1	5	99.36	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
510.423	487.239	509.081706576	174	0	13.128991021	-4.18170231419	13.128991021	0.0275181702822	1.70372654544	1322.14641192009	0.363636363636364	-2.33	33	24308033.5623	201.214432965981	0.7154	123.0895	1	8	0	2	2	2	0	2	5	1	11	5	0	1	1	4	102.37	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
399.472	378.304	399.125277152	146	0	12.9823918178	-0.550484693878	12.9823918178	0.00584243104445	1.95275024929	1044.23169895137	0.35	-2.74	28	2522586.51632	165.779744482941	3.1606	107.2642	3	7	1	1	2	1	1	2	7	3	8	4	0	0	0	4	104.31	0	0	0	0	0	2	1	1	0	0	1	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
